filepath,sb_id,time_uploaded_to_sb
out_data/spatial.zip,5f60d95e82ce3550e3c23133,2024-01-26 20:04 UTC
out_data/daily_stream_temperature.zip,5f60d95e82ce3550e3c23133,2024-01-26 20:05 UTC
in_data/national_stream_temp_code.zip,5f60d95e82ce3550e3c23133,2024-01-26 20:06 UTC
out_data/site_metadata.csv,5f60d95e82ce3550e3c23133,2024-01-26 20:06 UTC
out_xml/fgdc_metadata.xml,5f60d95e82ce3550e3c23133,2024-01-26 20:11 UTC
